                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    116,                0.59231,                0.43012,                0.90387,                0.63864,                0.78472,                0.76897,                0.58594,                0.44569,                 0.3455,                0.85886,               0.006205,               0.006205,               0.006205
                    117,                0.59264,                0.43084,                0.90375,                0.70617,                0.72928,                0.76366,                0.59813,                0.44871,                0.34372,                0.85982,               0.006172,               0.006172,               0.006172
                    118,                0.59543,                0.43206,                 0.9033,                0.85126,                0.61741,                0.75262,                0.58546,                0.44999,                0.34749,                0.86106,               0.006139,               0.006139,               0.006139
                    119,                0.58944,                0.42828,                0.90113,                0.66368,                0.69422,                0.75219,                0.57545,                0.44686,                 0.3449,                0.85971,               0.006106,               0.006106,               0.006106
                    120,                0.59045,                0.42637,                0.89911,                0.75237,                0.72382,                0.78118,                0.59767,                 0.4442,                0.34718,                0.85887,               0.006073,               0.006073,               0.006073
                    121,                 0.5879,                0.42736,                0.90071,                0.74529,                0.72958,                0.81513,                 0.6412,                0.44311,                0.34261,                0.85752,                0.00604,                0.00604,                0.00604
                    122,                0.58632,                0.42437,                0.89963,                0.84652,                0.70375,                0.81305,                0.62119,                0.44407,                0.34357,                0.85843,               0.006007,               0.006007,               0.006007
                    123,                0.58393,                0.42597,                 0.8978,                0.83787,                0.69179,                0.81199,                0.62027,                0.44313,                0.34252,                0.85882,               0.005974,               0.005974,               0.005974
                    124,                0.58626,                0.42456,                0.89877,                0.88846,                0.67302,                0.83618,                0.65486,                0.44374,                0.34225,                0.85785,               0.005941,               0.005941,               0.005941
                    125,                0.58361,                0.42401,                 0.8996,                0.80508,                0.71703,                0.81308,                0.65153,                0.44175,                 0.3408,                0.85672,               0.005908,               0.005908,               0.005908
                    126,                0.58394,                0.42325,                0.89929,                0.73012,                0.74247,                0.82231,                0.64531,                0.44068,                0.33912,                0.85587,               0.005875,               0.005875,               0.005875
                    127,                 0.5835,                0.41845,                0.89821,                0.79366,                0.70424,                0.82013,                0.66607,                0.43876,                0.33773,                0.85541,               0.005842,               0.005842,               0.005842
                    128,                0.58335,                0.42217,                0.89825,                  0.852,                0.67306,                0.81574,                 0.6463,                0.43754,                0.33651,                0.85386,               0.005809,               0.005809,               0.005809
                    129,                0.58358,                0.42526,                0.89906,                0.75551,                0.68287,                0.77113,                0.60669,                 0.4375,                0.33688,                0.85419,               0.005776,               0.005776,               0.005776
                    130,                0.58258,                0.42194,                0.89657,                0.78203,                0.76205,                0.80996,                0.62564,                0.43666,                0.33792,                 0.8547,               0.005743,               0.005743,               0.005743
                    131,                0.58192,                0.42137,                0.89588,                0.70847,                0.78763,                0.78454,                0.62989,                0.43754,                0.33768,                0.85502,                0.00571,                0.00571,                0.00571
                    132,                0.58029,                0.41878,                0.89667,                0.67901,                0.79219,                0.78922,                 0.6151,                0.43684,                 0.3363,                0.85524,               0.005677,               0.005677,               0.005677
                    133,                0.57852,                0.41507,                0.89498,                0.69209,                0.81704,                0.79361,                0.60759,                 0.4354,                0.33425,                0.85557,               0.005644,               0.005644,               0.005644
                    134,                0.57945,                0.41785,                0.89744,                0.84374,                0.69056,                0.81912,                0.64569,                0.43611,                0.33617,                0.85573,               0.005611,               0.005611,               0.005611
                    135,                0.57357,                0.41473,                0.89255,                0.81549,                0.75721,                0.85341,                0.65947,                0.43241,                0.33382,                  0.854,               0.005578,               0.005578,               0.005578
                    136,                0.57738,                0.41364,                0.89376,                0.86766,                0.67766,                0.84019,                0.66242,                0.43298,                0.33183,                0.85345,               0.005545,               0.005545,               0.005545
                    137,                0.57843,                0.41549,                0.89674,                0.82053,                0.81282,                0.86688,                0.67526,                0.43445,                0.33171,                0.85392,               0.005512,               0.005512,               0.005512
                    138,                0.57425,                  0.415,                0.89654,                0.84027,                0.76942,                0.86385,                0.67531,                0.43352,                0.33176,                 0.8538,               0.005479,               0.005479,               0.005479
                    139,                0.57313,                0.41313,                0.89436,                0.89214,                0.69222,                0.82376,                0.63932,                0.43208,                0.33072,                0.85223,               0.005446,               0.005446,               0.005446
                    140,                0.57713,                0.41465,                0.89729,                0.70785,                0.74175,                0.82581,                0.64246,                 0.4312,                0.32912,                 0.8525,               0.005413,               0.005413,               0.005413
                    141,                0.56636,                0.40803,                0.89122,                0.72629,                0.73631,                0.81873,                 0.6282,                0.43011,                0.32996,                0.85292,                0.00538,                0.00538,                0.00538
                    142,                0.56913,                0.40766,                0.89104,                0.77649,                0.74188,                0.82397,                0.63668,                0.43036,                0.33111,                0.85264,               0.005347,               0.005347,               0.005347
                    143,                 0.5657,                0.40893,                0.89067,                0.78939,                0.76586,                0.85595,                0.65848,                0.42875,                0.33049,                0.85211,               0.005314,               0.005314,               0.005314
                    144,                0.56369,                0.40472,                0.88966,                0.72208,                0.80302,                0.86038,                0.65656,                0.42753,                0.32818,                0.85105,               0.005281,               0.005281,               0.005281
                    145,                0.56781,                0.41072,                0.89329,                0.74683,                0.82784,                0.85713,                0.65422,                0.42801,                0.32837,                 0.8508,               0.005248,               0.005248,               0.005248
                    146,                0.56606,                0.40796,                  0.892,                0.71664,                0.84476,                0.86645,                 0.6763,                 0.4288,                0.32727,                 0.8512,               0.005215,               0.005215,               0.005215
                    147,                0.56349,                0.40772,                0.88982,                0.68834,                0.82297,                0.83577,                0.65923,                0.42756,                0.32488,                0.85045,               0.005182,               0.005182,               0.005182
                    148,                0.56565,                0.40205,                0.88895,                0.79639,                0.80311,                0.86361,                0.68313,                 0.4268,                 0.3232,                0.85059,               0.005149,               0.005149,               0.005149
                    149,                0.56374,                0.40498,                0.89037,                0.89394,                0.72153,                0.85452,                0.67221,                0.42568,                0.32481,                0.85053,               0.005116,               0.005116,               0.005116
                    150,                0.56508,                0.40523,                0.89017,                0.80408,                0.79126,                0.85061,                0.67751,                0.42522,                 0.3258,                0.84934,               0.005083,               0.005083,               0.005083
                    151,                0.55896,                0.40138,                0.88629,                0.74498,                0.81299,                0.85428,                0.68283,                0.42453,                0.32445,                0.84933,                0.00505,                0.00505,                0.00505
                    152,                0.56224,                0.40212,                0.89103,                 0.7719,                0.81677,                0.85808,                0.68104,                0.42469,                0.32417,                0.84901,               0.005017,               0.005017,               0.005017
                    153,                0.55938,                0.39994,                0.88753,                0.83545,                0.73118,                0.83774,                0.67171,                0.42343,                0.32406,                 0.8485,               0.004984,               0.004984,               0.004984
                    154,                0.56412,                0.40308,                 0.8882,                0.83837,                 0.7268,                0.82522,                0.66569,                0.42307,                0.32328,                 0.8482,               0.004951,               0.004951,               0.004951
                    155,                0.55917,                0.40352,                0.88859,                0.85281,                0.68851,                0.82895,                0.67031,                0.42315,                0.32318,                0.84837,               0.004918,               0.004918,               0.004918
                    156,                0.55938,                0.40278,                0.88559,                0.77427,                0.72033,                0.82513,                0.66001,                0.42167,                0.32393,                0.84798,               0.004885,               0.004885,               0.004885
                    157,                 0.5598,                0.40257,                0.88626,                0.77663,                0.75814,                0.82189,                0.65152,                0.42155,                0.32305,                0.84826,               0.004852,               0.004852,               0.004852
                    158,                 0.5655,                0.40332,                0.88851,                0.83696,                0.72653,                0.83855,                0.65694,                0.42257,                0.32208,                0.84876,               0.004819,               0.004819,               0.004819
                    159,                0.56042,                    0.4,                0.88754,                0.81427,                0.74141,                0.82191,                0.64488,                0.42215,                0.32162,                0.84828,               0.004786,               0.004786,               0.004786
