                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    117,                0.57898,                0.40764,                0.90394,                0.77067,                0.77378,                0.81814,                0.61733,                0.43708,                 0.3272,                0.86356,               0.006172,               0.006172,               0.006172
                    118,                0.56662,                0.40184,                 0.9007,                0.89142,                0.76805,                0.86365,                 0.6357,                0.43145,                0.32278,                0.86011,               0.006139,               0.006139,               0.006139
                    119,                0.57324,                0.40304,                0.90032,                0.79902,                0.72119,                 0.8088,                 0.6333,                0.43474,                0.32283,                0.86262,               0.006106,               0.006106,               0.006106
                    120,                0.57521,                0.40262,                0.90657,                0.86202,                0.69685,                0.80952,                0.64141,                0.43269,                0.32128,                0.86065,               0.006073,               0.006073,               0.006073
                    121,                0.57147,                0.40304,                0.89594,                0.78667,                0.73367,                0.84066,                0.64706,                0.43383,                0.32136,                0.86147,                0.00604,                0.00604,                0.00604
                    122,                0.57187,                0.40413,                0.90029,                0.82328,                0.80224,                0.86294,                0.66435,                0.43168,                0.31837,                0.86029,               0.006007,               0.006007,               0.006007
                    123,                0.57101,                0.40165,                0.89797,                0.80899,                0.79724,                0.86436,                0.67386,                0.42881,                0.31752,                 0.8602,               0.005974,               0.005974,               0.005974
                    124,                0.56731,                0.39972,                0.89883,                0.82387,                 0.7811,                 0.8613,                0.66934,                0.42857,                0.31584,                 0.8595,               0.005941,               0.005941,               0.005941
                    125,                0.57024,                0.40043,                0.90507,                0.83295,                0.79893,                0.86377,                0.67239,                0.42689,                 0.3157,                0.85902,               0.005908,               0.005908,               0.005908
                    126,                0.56515,                0.39877,                0.90092,                0.84161,                0.76269,                0.85128,                0.66135,                 0.4259,                0.31716,                0.85934,               0.005875,               0.005875,               0.005875
                    127,                0.56183,                0.39632,                0.89842,                0.80532,                0.75385,                0.84609,                0.64595,                 0.4259,                0.31936,                0.85934,               0.005842,               0.005842,               0.005842
                    128,                0.56558,                0.39565,                0.89703,                0.89855,                0.66449,                 0.8242,                0.63463,                0.42698,                0.31864,                0.85981,               0.005809,               0.005809,               0.005809
                    129,                0.56025,                0.39419,                  0.894,                0.85264,                0.69381,                0.82559,                0.63231,                0.42657,                 0.3191,                0.85909,               0.005776,               0.005776,               0.005776
                    130,                 0.5649,                0.39258,                0.89899,                0.77881,                0.77844,                 0.8559,                0.66249,                0.42262,                0.31608,                0.85749,               0.005743,               0.005743,               0.005743
                    131,                0.56056,                0.39013,                 0.8977,                0.82283,                0.68915,                0.79134,                0.62505,                0.42422,                0.31617,                0.85838,                0.00571,                0.00571,                0.00571
                    132,                0.56352,                0.39303,                0.89735,                   0.85,                0.67605,                0.80469,                0.63012,                0.42208,                0.31282,                0.85756,               0.005677,               0.005677,               0.005677
                    133,                0.56314,                0.39475,                0.89949,                0.79993,                0.69463,                0.80865,                0.64835,                0.42405,                0.31209,                0.85854,               0.005644,               0.005644,               0.005644
                    134,                 0.5615,                0.39184,                0.89856,                0.87033,                0.68114,                0.82817,                0.62332,                0.42213,                0.31344,                0.85823,               0.005611,               0.005611,               0.005611
                    135,                0.55124,                0.39169,                0.89547,                0.82138,                0.73834,                0.84075,                 0.6725,                0.42315,                0.31348,                0.85869,               0.005578,               0.005578,               0.005578
                    136,                0.55803,                0.38956,                  0.898,                0.84763,                0.73073,                0.84985,                0.66642,                0.42274,                0.31266,                0.85759,               0.005545,               0.005545,               0.005545
                    137,                0.55616,                0.38787,                0.89334,                0.82338,                0.76578,                 0.8544,                0.68561,                0.42142,                0.31203,                0.85706,               0.005512,               0.005512,               0.005512
                    138,                0.55609,                0.38642,                0.89466,                 0.7773,                0.76424,                0.83264,                0.66629,                0.42148,                0.31284,                0.85632,               0.005479,               0.005479,               0.005479
                    139,                0.56381,                0.38988,                0.89807,                0.81314,                0.73905,                0.82752,                0.65555,                0.42066,                0.31441,                 0.8559,               0.005446,               0.005446,               0.005446
                    140,                0.55654,                0.38392,                0.89288,                0.90241,                0.74448,                 0.8635,                0.68039,                0.42143,                0.31267,                0.85562,               0.005413,               0.005413,               0.005413
                    141,                0.55977,                0.38502,                0.89607,                0.77865,                0.79609,                0.85817,                0.65829,                0.41815,                0.31164,                0.85453,                0.00538,                0.00538,                0.00538
                    142,                0.55636,                0.38552,                0.89282,                0.79541,                0.77165,                0.84663,                0.66166,                0.41786,                0.31044,                0.85415,               0.005347,               0.005347,               0.005347
                    143,                 0.5524,                0.38211,                0.89174,                0.80354,                0.75542,                0.84585,                0.65855,                0.41817,                0.31223,                0.85462,               0.005314,               0.005314,               0.005314
                    144,                0.55095,                0.38504,                0.89378,                0.87873,                0.68244,                0.84486,                0.66532,                0.42029,                0.31218,                0.85631,               0.005281,               0.005281,               0.005281
                    145,                0.55202,                0.38236,                0.89323,                0.76945,                0.74476,                0.84177,                 0.6595,                0.41882,                0.31011,                0.85567,               0.005248,               0.005248,               0.005248
