                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    105,                0.58402,                0.41565,                0.90847,                0.71526,                0.73572,                0.78081,                0.60599,                0.44092,                0.32985,                0.86393,               0.006568,               0.006568,               0.006568
                    106,                0.58014,                0.40941,                0.90404,                0.75227,                0.73064,                0.78802,                0.61757,                 0.4418,                0.33225,                0.86184,               0.006535,               0.006535,               0.006535
                    107,                 0.5813,                0.41298,                0.90894,                0.77318,                0.70617,                0.78891,                0.60945,                0.43887,                0.33198,                 0.8637,               0.006502,               0.006502,               0.006502
                    108,                 0.5855,                0.41282,                0.90542,                0.71095,                0.78352,                0.79988,                0.62602,                0.43922,                0.33015,                0.86376,               0.006469,               0.006469,               0.006469
                    109,                0.58253,                0.41293,                0.90627,                0.78478,                0.70208,                0.81084,                0.61058,                0.43752,                0.33095,                 0.8639,               0.006436,               0.006436,               0.006436
                    110,                0.58098,                0.41048,                0.90656,                0.74232,                0.76189,                0.82059,                  0.614,                0.43601,                0.32598,                0.86301,               0.006403,               0.006403,               0.006403
                    111,                0.57838,                0.40515,                0.90357,                0.76844,                0.76254,                 0.8091,                0.63551,                0.43339,                0.32662,                0.86142,                0.00637,                0.00637,                0.00637
                    112,                0.58072,                0.41131,                0.90621,                0.78339,                 0.7063,                0.78924,                0.63473,                0.43425,                0.32761,                0.86106,               0.006337,               0.006337,               0.006337
                    113,                0.57797,                0.41017,                0.90317,                0.83321,                0.69228,                0.80517,                0.63797,                0.43451,                 0.3256,                0.86137,               0.006304,               0.006304,               0.006304
                    114,                0.57747,                0.40621,                0.90183,                0.76604,                 0.7361,                 0.8371,                0.66787,                0.43262,                0.32477,                0.86064,               0.006271,               0.006271,               0.006271
                    115,                0.58292,                0.41276,                0.90686,                0.71001,                0.71851,                0.76765,                0.61249,                0.43187,                0.32323,                0.85896,               0.006238,               0.006238,               0.006238
                    116,                0.56988,                0.40164,                 0.9018,                0.79575,                0.73588,                0.80755,                0.65245,                0.43027,                0.32284,                0.85897,               0.006205,               0.006205,               0.006205
                    117,                0.57717,                0.40649,                 0.9013,                0.83327,                0.71642,                0.81855,                0.64647,                0.43137,                0.32434,                0.85957,               0.006172,               0.006172,               0.006172
                    118,                0.56684,                0.39927,                0.89821,                0.80722,                0.80213,                0.86577,                0.66501,                0.42887,                0.32349,                0.85982,               0.006139,               0.006139,               0.006139
                    119,                0.57249,                0.40447,                0.89936,                0.81013,                0.70316,                 0.8322,                0.65528,                0.43012,                 0.3213,                0.86014,               0.006106,               0.006106,               0.006106
                    120,                0.57408,                0.40575,                0.90411,                0.81393,                0.68965,                0.81989,                0.64727,                 0.4283,                0.32219,                0.85777,               0.006073,               0.006073,               0.006073
                    121,                0.57295,                0.39914,                0.89463,                0.80237,                 0.7127,                0.81544,                0.66761,                 0.4271,                0.32229,                0.85837,                0.00604,                0.00604,                0.00604
                    122,                0.56795,                0.40111,                  0.898,                0.85452,                0.67844,                0.83057,                0.65631,                0.42701,                 0.3204,                0.85831,               0.006007,               0.006007,               0.006007
                    123,                0.57048,                0.40077,                0.89685,                0.81028,                0.66949,                 0.8097,                0.65957,                0.42346,                0.31909,                0.85669,               0.005974,               0.005974,               0.005974
                    124,                0.56653,                0.39556,                0.89724,                0.81599,                0.67212,                0.83154,                0.65748,                0.42036,                0.31704,                0.85663,               0.005941,               0.005941,               0.005941
                    125,                0.57193,                0.40005,                0.90304,                0.83687,                0.66655,                0.79864,                0.64336,                0.41994,                0.31537,                 0.8554,               0.005908,               0.005908,               0.005908
                    126,                0.56201,                0.39745,                0.89818,                0.61678,                0.79377,                0.80776,                 0.6397,                0.42202,                0.31616,                0.85657,               0.005875,               0.005875,               0.005875
                    127,                0.56303,                0.39655,                 0.8979,                0.86537,                 0.6945,                 0.8165,                0.62874,                0.42024,                0.31697,                0.85609,               0.005842,               0.005842,               0.005842
                    128,                 0.5642,                0.39589,                0.89442,                 0.7694,                0.81172,                0.86065,                   0.67,                0.41883,                0.31657,                0.85528,               0.005809,               0.005809,               0.005809
                    129,                0.56331,                0.39242,                0.89428,                0.85158,                0.79309,                0.87584,                0.69215,                0.41813,                0.31379,                0.85408,               0.005776,               0.005776,               0.005776
                    130,                0.56178,                0.39355,                0.89596,                0.87818,                0.68355,                0.83683,                0.65033,                0.41909,                0.31214,                0.85474,               0.005743,               0.005743,               0.005743
                    131,                0.56019,                0.39196,                0.89578,                0.80635,                0.73869,                0.83064,                0.64935,                0.41986,                0.31259,                0.85439,                0.00571,                0.00571,                0.00571
                    132,                0.56404,                0.39479,                0.89596,                0.86134,                0.79579,                0.86806,                0.67091,                0.41802,                 0.3117,                0.85384,               0.005677,               0.005677,               0.005677
                    133,                0.56331,                0.39431,                0.89679,                0.83435,                0.81342,                0.86195,                0.67212,                0.41883,                0.31062,                0.85484,               0.005644,               0.005644,               0.005644
                    134,                0.56094,                0.39233,                0.89559,                0.84911,                0.80857,                0.85958,                0.66855,                0.41878,                 0.3102,                0.85412,               0.005611,               0.005611,               0.005611
                    135,                0.55474,                0.39113,                0.89628,                0.82611,                0.79561,                0.86624,                0.70265,                0.41867,                 0.3111,                0.85449,               0.005578,               0.005578,               0.005578
                    136,                0.55779,                0.39096,                0.89598,                0.82928,                0.80553,                 0.8789,                0.68802,                0.41677,                0.30958,                0.85383,               0.005545,               0.005545,               0.005545
                    137,                0.55779,                 0.3888,                0.89147,                0.80914,                0.80943,                0.88312,                0.68232,                0.41615,                0.30877,                0.85332,               0.005512,               0.005512,               0.005512
                    138,                0.55676,                0.38736,                0.89278,                0.84898,                0.71203,                0.84925,                0.67909,                0.41607,                0.30872,                0.85337,               0.005479,               0.005479,               0.005479
                    139,                0.55825,                0.38795,                0.89405,                0.75283,                0.79684,                0.85169,                 0.6887,                0.41457,                 0.3067,                0.85218,               0.005446,               0.005446,               0.005446
                    140,                0.55293,                0.38423,                 0.8891,                0.85156,                0.72188,                0.84525,                0.68334,                0.41405,                0.30665,                0.85311,               0.005413,               0.005413,               0.005413
                    141,                0.55783,                0.38323,                0.89319,                0.80425,                0.74554,                 0.8259,                0.68322,                0.41194,                0.30535,                0.85174,                0.00538,                0.00538,                0.00538
                    142,                0.55392,                0.38536,                0.89086,                0.82793,                0.70921,                0.81619,                0.65264,                0.41266,                0.30464,                 0.8524,               0.005347,               0.005347,               0.005347
                    143,                0.54975,                 0.3806,                0.88794,                0.76828,                0.72529,                0.82102,                0.66709,                0.41387,                0.30587,                0.85208,               0.005314,               0.005314,               0.005314
                    144,                 0.5479,                0.38282,                0.88873,                0.82953,                0.70922,                0.83333,                0.66863,                0.41276,                 0.3079,                 0.8514,               0.005281,               0.005281,               0.005281
                    145,                 0.5536,                0.38205,                0.89072,                0.77578,                0.80756,                0.86146,                0.70271,                0.41151,                0.30585,                0.85076,               0.005248,               0.005248,               0.005248
                    146,                0.54842,                0.37942,                0.88996,                 0.7875,                0.80473,                0.86917,                0.68044,                0.41082,                0.30422,                0.85151,               0.005215,               0.005215,               0.005215
                    147,                0.54858,                0.38422,                0.88886,                0.82752,                0.78113,                0.87014,                0.69467,                0.40823,                 0.3029,                0.84944,               0.005182,               0.005182,               0.005182
                    148,                0.54562,                0.37789,                0.89011,                0.77692,                0.81571,                0.86911,                0.68639,                0.40719,                0.30206,                0.84975,               0.005149,               0.005149,               0.005149
                    149,                0.54854,                0.38106,                 0.8907,                0.82827,                0.75374,                0.85447,                0.67712,                0.40842,                0.30168,                0.84977,               0.005116,               0.005116,               0.005116
                    150,                0.54155,                0.37634,                0.88477,                0.81359,                0.73822,                0.83576,                 0.6878,                0.40816,                0.30209,                 0.8496,               0.005083,               0.005083,               0.005083
                    151,                0.54307,                0.37819,                0.89059,                0.74268,                0.77407,                0.83687,                0.69532,                0.40839,                0.30192,                0.85026,                0.00505,                0.00505,                0.00505
