                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     76,                0.62438,                0.45454,                0.92658,                0.63886,                0.68845,                0.70746,                0.52265,                0.49826,                0.37546,                 0.8898,               0.007525,               0.007525,               0.007525
                     77,                0.62597,                0.45384,                0.92847,                0.76918,                0.63629,                0.68848,                0.51149,                0.50012,                0.37095,                0.89125,               0.007492,               0.007492,               0.007492
                     78,                0.63049,                0.45614,                0.93112,                0.59404,                0.70764,                0.66733,                0.50553,                0.49652,                0.37257,                0.88885,               0.007459,               0.007459,               0.007459
                     79,                0.62824,                0.45579,                0.93119,                0.66191,                0.69377,                 0.7262,                0.55028,                0.48954,                0.36734,                0.88753,               0.007426,               0.007426,               0.007426
                     80,                0.62208,                0.44774,                0.92633,                 0.5611,                0.64569,                0.67113,                0.51671,                0.49257,                0.36834,                0.88743,               0.007393,               0.007393,               0.007393
                     81,                0.62158,                0.44288,                0.92474,                0.70102,                0.57469,                0.68257,                0.51608,                 0.4849,                0.36643,                0.88412,                0.00736,                0.00736,                0.00736
                     82,                0.62158,                 0.4483,                0.92516,                0.80496,                 0.5893,                0.67324,                0.51581,                0.48674,                0.36317,                0.88623,               0.007327,               0.007327,               0.007327
                     83,                0.62106,                0.44634,                0.92293,                0.62815,                0.69642,                0.72954,                0.56393,                0.48887,                 0.3679,                0.88435,               0.007294,               0.007294,               0.007294
                     84,                0.61565,                0.44665,                0.92526,                0.81809,                0.58259,                 0.6791,                0.51191,                0.48383,                0.36068,                0.88273,               0.007261,               0.007261,               0.007261
                     85,                  0.612,                0.44481,                0.92287,                0.77394,                0.59711,                0.68071,                0.52567,                0.48203,                0.36077,                0.88331,               0.007228,               0.007228,               0.007228
                     86,                0.61866,                0.44551,                0.92269,                0.70236,                0.61086,                0.68169,                0.50932,                0.48322,                0.36156,                0.88274,               0.007195,               0.007195,               0.007195
                     87,                0.60975,                0.44085,                0.92294,                0.60258,                0.71344,                0.70113,                0.53368,                0.47756,                0.35785,                0.88029,               0.007162,               0.007162,               0.007162
                     88,                0.61495,                0.44365,                0.92201,                0.83269,                0.58253,                0.67639,                 0.5254,                0.48143,                0.35954,                0.88255,               0.007129,               0.007129,               0.007129
                     89,                0.61152,                0.43763,                 0.9207,                0.84308,                0.58531,                0.68003,                0.52533,                0.47751,                0.35851,                 0.8799,               0.007096,               0.007096,               0.007096
                     90,                 0.6091,                0.43908,                0.92078,                0.77199,                0.64135,                0.70471,                0.54051,                0.48159,                0.35951,                0.88319,               0.007063,               0.007063,               0.007063
                     91,                0.60201,                0.43494,                0.91897,                0.84086,                0.59805,                0.68152,                 0.5297,                0.48022,                0.35935,                0.87999,                0.00703,                0.00703,                0.00703
                     92,                0.60897,                0.43765,                0.91949,                0.81976,                0.61541,                0.71031,                0.54368,                0.47246,                0.35579,                0.87715,               0.006997,               0.006997,               0.006997
                     93,                0.60275,                0.43225,                0.91678,                0.82073,                0.61919,                0.71883,                0.54628,                0.47238,                0.35428,                0.87984,               0.006964,               0.006964,               0.006964
                     94,                0.60731,                0.43243,                0.91914,                 0.6661,                0.60922,                0.69244,                0.53469,                0.46781,                0.35281,                0.87554,               0.006931,               0.006931,               0.006931
                     95,                0.60171,                0.43407,                0.91616,                0.86402,                0.60257,                0.71709,                0.55009,                0.46741,                0.35286,                  0.876,               0.006898,               0.006898,               0.006898
                     96,                0.60043,                0.43267,                 0.9162,                0.72284,                0.62413,                0.71162,                0.55038,                0.46663,                0.34954,                0.87642,               0.006865,               0.006865,               0.006865
                     97,                0.59798,                0.43166,                0.91594,                0.74164,                 0.6044,                0.71253,                0.55323,                0.47057,                0.35212,                0.87558,               0.006832,               0.006832,               0.006832
                     98,                0.60256,                 0.4286,                0.91759,                0.84927,                0.58253,                0.70977,                0.54162,                0.47014,                0.35144,                0.87631,               0.006799,               0.006799,               0.006799
