                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     73,                0.75073,                0.42347,                0.94879,                0.92202,                0.91671,                0.96818,                0.81512,                0.69202,                0.37411,                0.93955,               0.007624,               0.007624,               0.007624
                     74,                0.74752,                0.42732,                0.95128,                0.94873,                0.92178,                0.97047,                0.81646,                0.68895,                 0.3644,                0.93596,               0.007591,               0.007591,               0.007591
                     75,                0.75236,                0.42241,                 0.9479,                0.93193,                0.91269,                0.96586,                0.81413,                0.68798,                0.37385,                0.93455,               0.007558,               0.007558,               0.007558
                     76,                0.75227,                0.42755,                0.94709,                0.96035,                0.90886,                0.97169,                0.82442,                0.68158,                0.35606,                 0.9316,               0.007525,               0.007525,               0.007525
                     77,                0.74863,                0.42086,                0.94804,                0.92636,                0.91757,                0.97163,                 0.8241,                0.68402,                0.35778,                0.93104,               0.007492,               0.007492,               0.007492
                     78,                0.74083,                0.42281,                0.94704,                 0.9279,                0.92678,                0.96452,                0.81447,                0.68375,                0.36067,                0.93312,               0.007459,               0.007459,               0.007459
                     79,                 0.7454,                0.42213,                0.94826,                0.92964,                0.92479,                0.96975,                0.82537,                0.68079,                0.36079,                0.93072,               0.007426,               0.007426,               0.007426
                     80,                0.73903,                0.42096,                0.94564,                 0.9434,                0.89034,                 0.9682,                0.82421,                0.68543,                 0.3641,                0.93432,               0.007393,               0.007393,               0.007393
                     81,                0.73853,                0.42053,                0.94125,                 0.9463,                 0.8918,                0.96847,                0.82321,                0.68249,                0.36349,                0.93171,                0.00736,                0.00736,                0.00736
                     82,                 0.7347,                0.41593,                 0.9445,                0.93419,                0.90845,                0.96545,                0.81704,                0.67847,                0.35649,                0.93003,               0.007327,               0.007327,               0.007327
                     83,                 0.7381,                0.41821,                0.94764,                0.94707,                0.91783,                0.97119,                0.83042,                0.67736,                0.35265,                0.92992,               0.007294,               0.007294,               0.007294
                     84,                0.74181,                0.41992,                 0.9494,                0.92417,                0.92977,                0.96776,                0.82361,                0.67589,                0.35456,                0.93067,               0.007261,               0.007261,               0.007261
                     85,                0.73695,                0.41827,                0.94153,                0.93951,                0.90182,                0.96685,                0.82104,                0.68407,                0.36284,                0.93234,               0.007228,               0.007228,               0.007228
                     86,                0.73956,                0.41648,                0.94296,                0.92548,                0.92074,                0.96888,                0.82663,                0.67506,                0.35895,                0.92957,               0.007195,               0.007195,               0.007195
                     87,                0.72743,                0.40815,                0.94048,                0.92338,                0.92797,                 0.9681,                0.82593,                0.67819,                0.35368,                0.93129,               0.007162,               0.007162,               0.007162
                     88,                0.73887,                0.41374,                 0.9436,                0.92545,                0.94854,                0.97163,                0.82341,                0.67375,                0.35541,                0.92854,               0.007129,               0.007129,               0.007129
                     89,                0.73442,                 0.4111,                0.94786,                0.92671,                0.92368,                0.96791,                0.82536,                0.67729,                0.35584,                0.93027,               0.007096,               0.007096,               0.007096
                     90,                  0.737,                0.41254,                0.94411,                0.92389,                0.94542,                0.97333,                0.82621,                0.67412,                0.35097,                0.92823,               0.007063,               0.007063,               0.007063
                     91,                0.73585,                0.41302,                 0.9483,                0.91695,                0.92712,                0.96702,                0.82333,                 0.6739,                0.35426,                0.92864,                0.00703,                0.00703,                0.00703
                     92,                0.73431,                0.41506,                0.94748,                0.92657,                 0.9415,                0.97002,                0.82685,                0.67738,                0.35572,                0.93031,               0.006997,               0.006997,               0.006997
                     93,                0.73047,                0.40911,                0.94098,                0.92839,                0.92995,                0.96937,                0.82564,                0.67098,                0.34844,                0.92543,               0.006964,               0.006964,               0.006964
                     94,                0.73055,                0.40796,                0.93958,                0.92909,                0.93675,                0.97343,                0.83475,                 0.6715,                0.34853,                0.92577,               0.006931,               0.006931,               0.006931
                     95,                0.72642,                0.40562,                0.93876,                0.93599,                0.94058,                0.97612,                0.84032,                0.66726,                0.34112,                0.92346,               0.006898,               0.006898,               0.006898
                     96,                0.73478,                0.40871,                0.94176,                 0.9165,                 0.9186,                0.96834,                0.82917,                0.67484,                0.35395,                0.92798,               0.006865,               0.006865,               0.006865
                     97,                0.72366,                0.40124,                 0.9387,                0.94694,                0.91325,                0.97095,                0.83562,                0.66949,                0.35162,                0.92603,               0.006832,               0.006832,               0.006832
                     98,                0.72598,                0.40497,                0.93834,                 0.9638,                0.92303,                  0.976,                 0.8383,                 0.6667,                0.33864,                0.92208,               0.006799,               0.006799,               0.006799
                     99,                0.72805,                0.40576,                0.94008,                0.92934,                0.94828,                0.97597,                0.83663,                0.66652,                0.34164,                 0.9244,               0.006766,               0.006766,               0.006766
                    100,                0.72416,                0.40964,                0.93775,                  0.945,                0.92797,                0.97396,                0.83477,                 0.6699,                0.34077,                0.92402,               0.006733,               0.006733,               0.006733
                    101,                0.72569,                 0.4047,                0.93628,                0.92687,                0.93212,                0.97377,                 0.8359,                0.66916,                0.34701,                0.92521,                 0.0067,                 0.0067,                 0.0067
                    102,                0.72776,                0.40496,                0.93729,                0.91789,                0.93911,                 0.9724,                0.83843,                0.66793,                0.34472,                0.92509,               0.006667,               0.006667,               0.006667
                    103,                0.71959,                0.39774,                0.93712,                0.93854,                0.93724,                0.97547,                0.83943,                0.66365,                0.33992,                0.92272,               0.006634,               0.006634,               0.006634
                    104,                0.72553,                0.40094,                0.93725,                0.93454,                0.94422,                0.97557,                0.83641,                 0.6623,                0.33638,                0.92216,               0.006601,               0.006601,               0.006601
                    105,                0.71989,                0.39949,                0.93562,                0.94707,                0.93231,                0.97285,                0.82982,                0.66958,                0.34572,                0.92574,               0.006568,               0.006568,               0.006568
                    106,                0.72031,                0.40228,                0.93685,                0.94738,                0.92086,                 0.9712,                0.83208,                0.67395,                0.35108,                0.92707,               0.006535,               0.006535,               0.006535
                    107,                0.71752,                0.40026,                0.93396,                0.95779,                0.92215,                0.97464,                0.83735,                0.66252,                 0.3374,                0.92106,               0.006502,               0.006502,               0.006502
                    108,                 0.7181,                0.40459,                0.93606,                0.95511,                0.93346,                 0.9784,                0.84189,                0.66496,                0.33333,                0.92207,               0.006469,               0.006469,               0.006469
                    109,                0.71191,                0.39191,                0.93618,                0.94697,                0.93436,                0.97737,                0.83863,                0.66041,                0.33472,                 0.9183,               0.006436,               0.006436,               0.006436
                    110,                0.71622,                0.39557,                0.93382,                0.93241,                 0.9521,                0.97633,                0.83238,                0.65971,                0.33531,                0.92032,               0.006403,               0.006403,               0.006403
                    111,                0.71344,                0.39443,                0.93209,                0.95109,                0.94463,                0.97732,                0.84049,                0.66006,                0.33666,                0.91885,                0.00637,                0.00637,                0.00637
                    112,                0.71612,                0.39682,                0.93104,                0.95103,                0.92945,                0.97665,                0.83805,                0.66316,                0.34052,                0.92137,               0.006337,               0.006337,               0.006337
                    113,                0.71494,                0.39227,                0.93324,                0.93294,                0.94733,                0.97734,                0.83986,                0.66126,                0.33579,                0.92044,               0.006304,               0.006304,               0.006304
                    114,                0.71582,                0.39849,                0.93576,                0.95116,                0.92831,                0.97944,                0.84432,                0.65692,                0.33198,                0.91905,               0.006271,               0.006271,               0.006271
                    115,                0.71094,                0.39321,                0.93278,                0.95871,                  0.922,                 0.9779,                0.84243,                0.66006,                0.33505,                0.91901,               0.006238,               0.006238,               0.006238
                    116,                0.71193,                0.39133,                0.93422,                0.94805,                0.94393,                0.97956,                0.84469,                0.66129,                0.33318,                0.91947,               0.006205,               0.006205,               0.006205
                    117,                0.71397,                0.39509,                0.93706,                 0.9576,                0.93853,                0.98048,                0.84172,                0.65582,                0.32493,                0.91636,               0.006172,               0.006172,               0.006172
                    118,                 0.7028,                0.38988,                 0.9304,                0.95268,                0.94651,                0.97967,                0.84496,                0.65605,                0.33104,                0.91872,               0.006139,               0.006139,               0.006139
